NM_MUNICIPIO,NR_SECAO,NR_LOCAL_VOTACAO,DS_CARGO_PERGUNTA,NM_PARTIDO,QT_APTOS,NM_VOTAVEL,QT_VOTOS,LOCAL,ENDERECO,BAIRRO,REGIAO
CARAGUATATUBA,2,1015,Vereador,Partido Trabalhista Brasileiro,372,SALETE PAES,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Crist�o,372,NICO CAI�ARA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,PROGRESSISTAS,372,WAND�O ERMELINO,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Liberal,372,PROF EDINHO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,JAIR SILVA,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido da Social Democracia Brasileira,372,KOGAKE,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,IVAN LEONEL,4,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Movimento Democr�tico Brasileiro,372,BADUCA FILHO,13,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Liberal,372,JUAREZ PARDIM JR,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,VERA MORAIS,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Renovador Trabalhista Brasileiro,372,GIL OLIVEIRA,6,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Movimento Democr�tico Brasileiro,372,PROFESSOR CAMILO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Democr�tico,372,FELIPE ALVES,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Crist�o,372,MARCINHA ASSISTENTE SOCIAL,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,PROGRESSISTAS,372,CAPIT�O HUGO,6,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Trabalhista Brasileiro,372,VANILDA ROCHA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Democr�tico Trabalhista,372,PROF ISAIAS FERREIRA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Democr�tico,372,ANDERSON MARTINHO,4,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Solidariedade,372,VALDIR DE SOUZA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido da Social Democracia Brasileira,372,IVY MALERBA,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Liberal,372,ROBERTINHO DO SILVA,5,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Democr�tico,372,ROSANGELA DA SAUDE,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Movimento Democr�tico Brasileiro,372,ENF.  AURELIO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,MARCELO DA SA�DE,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Trabalhista Brasileiro,372,PROFESSORA PATRICIA,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Movimento Democr�tico Brasileiro,372,MDB,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,REPUBLICANOS,372,JANAINA GUERRA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Liberal,372,JONAS FONTES,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido da Social Democracia Brasileira,372,ANTONIO CARLOS JUNIOR,4,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,MAURILIO MOREIRA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,REPUBLICANOS,372,REPUBLICANOS,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Solidariedade,372,MARCELO BATISTA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,PROGRESSISTAS,372,VANDINHO CARAGU�,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,PROGRESSISTAS,372,PERNAMBUCO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Democr�tico,372,CHINA,7,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,MARCELO PEREIRA,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,#NULO#,372,Nulo,10,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido dos Trabalhadores,372,CLARISSA DO YOGA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Liberal,372,DR CHARLES RIBEIRO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,CAROBA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Renovador Trabalhista Brasileiro,372,PRTB,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Crist�o,372,OTONIEL TONY,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido dos Trabalhadores,372,HANNAH FERREIRA,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Crist�o,372,D� CONSTRUTOR,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Crist�o,372,JEAN SOUSA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,TALITA DA COMUNICA��O,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,PROGRESSISTAS,372,CRISTIAN BOTA,13,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Liberal,372,NEM,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Liberal,372,N�IA DA MERCEARIA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Renovador Trabalhista Brasileiro,372,CABO WAGNER,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido da Social Democracia Brasileira,372,CELSO PEREIRA,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,PV,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Podemos,372,PROF DANIEL MAZETTI,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Rede Sustentabilidade,372,Z� MARIA,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Movimento Democr�tico Brasileiro,372,AGUINALDO BUTI�,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Podemos,372,ENG FATIMA VILELA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Podemos,372,INES MENDES,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Podemos,372,PODE,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido da Social Democracia Brasileira,372,PSDB,5,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Crist�o,372,JEFFINHO DA BIZ,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Democr�tico,372,SANDRA DO GETUBA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,#NULO#,372,Branco,9,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,DUDU DA ACADEMIA,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido da Social Democracia Brasileira,372,GESSE DUARTE,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Renovador Trabalhista Brasileiro,372,ODILON MIAU,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,PROGRESSISTAS,372,PROF RITA BRUGNEROTTI,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Rede Sustentabilidade,372,TIA PATR�CIA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Democr�tico Trabalhista,372,CARLINHO DO RANCHO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Movimento Democr�tico Brasileiro,372,DENO,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Liberal,372,EDNA DO BRIT�NIA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido dos Trabalhadores,372,MARQUINHOS FOME ZERO,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido dos Trabalhadores,372,PAULO AFONSO,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Democr�tico,372,TATO AGUILAR,7,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Renovador Trabalhista Brasileiro,372,JAMESON CHICK SHOW,5,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Liberal,372,MARLI SANTOS,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,PROGRESSISTAS,372,ROSE DO SOCIAL,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Social Democr�tico,372,MARCOS KINKAS,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido dos Trabalhadores,372,C�SSIA GON�ALVES,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Movimento Democr�tico Brasileiro,372,PROF� DE PAULA,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Movimento Democr�tico Brasileiro,372,HALLAN DEIVIS,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Podemos,372,ROSANGELA DA VACINA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido da Social Democracia Brasileira,372,FELIPE MELO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Verde,372,BIGODE,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido Renovador Trabalhista Brasileiro,372,FABIANO ARANHA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Podemos,372,PEDRO CHAVEIRO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,2,1015,Vereador,Partido da Social Democracia Brasileira,372,FERNANDO CUIU,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Prefeito,Rede Sustentabilidade,372,DADINHO FACHINI,6,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Prefeito,#NULO#,372,Nulo,8,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Prefeito,Partido da Social Democracia Brasileira,372,MATEUS DA SILVA,94,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Prefeito,Partido dos Trabalhadores,372,JOS� MELLO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Prefeito,Solidariedade,372,�LVARO ALENCAR,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Prefeito,REPUBLICANOS,372,DENNIS GUERRA,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Prefeito,Partido Renovador Trabalhista Brasileiro,372,CORONEL STANELIS,34,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Prefeito,#NULO#,372,Branco,10,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Prefeito,Movimento Democr�tico Brasileiro,372,AGUILAR J�NIOR,82,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Liberal,372,SILVIO FAGUNDES,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Verde,372,MARCELO PEREIRA,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido da Social Democracia Brasileira,372,CEARA DA ADEGA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Trabalhista Brasileiro,372,AURIMAR,10,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Movimento Democr�tico Brasileiro,372,LEO MACEDO,8,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Rede Sustentabilidade,372,ALEXANDRA FACHINI,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Democr�tico,372,CARLINHOS DA FARMACIA,8,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Democr�tico,372,ROSANGELA DA SAUDE,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Crist�o,372,BUKA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Liberal,372,ROBERTINHO DO SILVA,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido da Social Democracia Brasileira,372,MARCIA REGINA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido da Social Democracia Brasileira,372,IVY MALERBA,4,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Democr�tico,372,ANDERSON MARTINHO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,REPUBLICANOS,372,LOURDES ROLIM DO CAMAROEIRO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Movimento Democr�tico Brasileiro,372,VILMA TEIXEIRA,5,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Movimento Democr�tico Brasileiro,372,ENF.  AURELIO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Trabalhista Brasileiro,372,DAVIZINHOS DOS �NIBUS,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Liberal,372,PASTOR CARLOS CUNHA,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Renovador Trabalhista Brasileiro,372,TIA RE,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Crist�o,372,WILSON GOBETTI,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido da Social Democracia Brasileira,372,DUDA SILVA,6,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,#NULO#,372,Nulo,4,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Democr�tico,372,VALMIR DA COLONIA,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Trabalhista Brasileiro,372,PROFESSORA PATRICIA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Verde,372,BIGODE,5,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Podemos,372,ROSANGELA DA VACINA,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Liberal,372,SAULA SALAMENE,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Renovador Trabalhista Brasileiro,372,MARIA JOS� BUFFET,2,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Podemos,372,MICHEL HENRIQUE,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Crist�o,372,OTONIEL TONY,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Crist�o,372,DINA DO BARRANCO ALTO,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Renovador Trabalhista Brasileiro,372,CABO WAGNER,3,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Social Crist�o,372,ALINE DO OLARIA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
CARAGUATATUBA,3,1015,Vereador,Partido Trabalhista Brasileiro,372,ABEL GAMA,1,EMEF PROF ANTONIA RIBEIRO DA SILVA,Rua Alcides Alves Pereira,JD CALIFORNIA,CENTRO
